,experiment,id_code,plate,sirna,well,well_type
31856,HUVEC-01,HUVEC-01_1_F11,1,1136,F11,positive_control
31857,HUVEC-01,HUVEC-01_1_F15,1,1137,F15,positive_control
31858,HUVEC-01,HUVEC-01_1_F19,1,1115,F19,positive_control
31859,HUVEC-01,HUVEC-01_1_F22,1,1124,F22,positive_control
31860,HUVEC-01,HUVEC-01_1_H03,1,1134,H03,positive_control
31861,HUVEC-01,HUVEC-01_1_H07,1,1129,H07,positive_control
31862,HUVEC-01,HUVEC-01_1_H11,1,1120,H11,positive_control
31863,HUVEC-01,HUVEC-01_1_H15,1,1135,H15,positive_control
31864,HUVEC-01,HUVEC-01_1_H19,1,1127,H19,positive_control
31865,HUVEC-01,HUVEC-01_1_H22,1,1109,H22,positive_control
31866,HUVEC-01,HUVEC-01_1_J03,1,1108,J03,positive_control
31867,HUVEC-01,HUVEC-01_1_J07,1,1112,J07,positive_control
31868,HUVEC-01,HUVEC-01_1_J11,1,1116,J11,positive_control
31869,HUVEC-01,HUVEC-01_1_J15,1,1121,J15,positive_control
31870,HUVEC-01,HUVEC-01_1_J19,1,1118,J19,positive_control
31871,HUVEC-01,HUVEC-01_1_J22,1,1117,J22,positive_control
31872,HUVEC-01,HUVEC-01_1_M03,1,1119,M03,positive_control
31873,HUVEC-01,HUVEC-01_1_M07,1,1114,M07,positive_control
31874,HUVEC-01,HUVEC-01_1_M11,1,1131,M11,positive_control
31875,HUVEC-01,HUVEC-01_1_M15,1,1133,M15,positive_control
31876,HUVEC-01,HUVEC-01_1_M19,1,1123,M19,positive_control
31877,HUVEC-01,HUVEC-01_1_M22,1,1128,M22,positive_control
31878,HUVEC-01,HUVEC-01_2_B02,2,1138,B02,negative_control
31879,HUVEC-01,HUVEC-01_2_C03,2,1117,C03,positive_control
31880,HUVEC-01,HUVEC-01_2_C07,2,1136,C07,positive_control
31881,HUVEC-01,HUVEC-01_2_C11,2,1119,C11,positive_control
31882,HUVEC-01,HUVEC-01_2_C15,2,1128,C15,positive_control
31883,HUVEC-01,HUVEC-01_2_C19,2,1124,C19,positive_control
31884,HUVEC-01,HUVEC-01_2_C22,2,1114,C22,positive_control
31885,HUVEC-01,HUVEC-01_2_F03,2,1111,F03,positive_control
31886,HUVEC-01,HUVEC-01_2_F07,2,1123,F07,positive_control
31887,HUVEC-01,HUVEC-01_2_F11,2,1120,F11,positive_control
31888,HUVEC-01,HUVEC-01_2_F15,2,1126,F15,positive_control
31889,HUVEC-01,HUVEC-01_2_F19,2,1112,F19,positive_control
31890,HUVEC-01,HUVEC-01_2_F22,2,1109,F22,positive_control
31891,HUVEC-01,HUVEC-01_2_H03,2,1132,H03,positive_control
31892,HUVEC-01,HUVEC-01_2_H07,2,1121,H07,positive_control
31893,HUVEC-01,HUVEC-01_2_H11,2,1129,H11,positive_control
31894,HUVEC-01,HUVEC-01_2_H15,2,1108,H15,positive_control
31895,HUVEC-01,HUVEC-01_2_H19,2,1115,H19,positive_control
31896,HUVEC-01,HUVEC-01_2_H22,2,1137,H22,positive_control
31897,HUVEC-01,HUVEC-01_2_J03,2,1134,J03,positive_control
31898,HUVEC-01,HUVEC-01_2_J07,2,1131,J07,positive_control
31899,HUVEC-01,HUVEC-01_2_J11,2,1118,J11,positive_control
31900,HUVEC-01,HUVEC-01_2_J15,2,1110,J15,positive_control
31901,HUVEC-01,HUVEC-01_2_J19,2,1122,J19,positive_control
31902,HUVEC-01,HUVEC-01_2_J22,2,1113,J22,positive_control
31903,HUVEC-01,HUVEC-01_2_M03,2,1130,M03,positive_control
31904,HUVEC-01,HUVEC-01_2_M07,2,1135,M07,positive_control
31905,HUVEC-01,HUVEC-01_2_M11,2,1127,M11,positive_control
31906,HUVEC-01,HUVEC-01_2_M15,2,1133,M15,positive_control
31907,HUVEC-01,HUVEC-01_2_M19,2,1125,M19,positive_control
31908,HUVEC-01,HUVEC-01_2_M22,2,1116,M22,positive_control
31909,HUVEC-01,HUVEC-01_3_B02,3,1138,B02,negative_control
31910,HUVEC-01,HUVEC-01_3_C03,3,1113,C03,positive_control
31911,HUVEC-01,HUVEC-01_3_C07,3,1125,C07,positive_control
31912,HUVEC-01,HUVEC-01_3_C11,3,1133,C11,positive_control
31913,HUVEC-01,HUVEC-01_3_C15,3,1117,C15,positive_control
31914,HUVEC-01,HUVEC-01_3_C19,3,1115,C19,positive_control
31915,HUVEC-01,HUVEC-01_3_C22,3,1124,C22,positive_control
31916,HUVEC-01,HUVEC-01_3_F03,3,1132,F03,positive_control
31917,HUVEC-01,HUVEC-01_3_F07,3,1131,F07,positive_control
31918,HUVEC-01,HUVEC-01_3_F11,3,1135,F11,positive_control
31919,HUVEC-01,HUVEC-01_3_F15,3,1122,F15,positive_control
31920,HUVEC-01,HUVEC-01_3_F19,3,1108,F19,positive_control
31921,HUVEC-01,HUVEC-01_3_F22,3,1127,F22,positive_control
31922,HUVEC-01,HUVEC-01_3_H03,3,1112,H03,positive_control
31923,HUVEC-01,HUVEC-01_3_H07,3,1118,H07,positive_control
31924,HUVEC-01,HUVEC-01_3_H11,3,1111,H11,positive_control
31925,HUVEC-01,HUVEC-01_3_H15,3,1137,H15,positive_control
31926,HUVEC-01,HUVEC-01_3_H19,3,1121,H19,positive_control
31927,HUVEC-01,HUVEC-01_3_H22,3,1129,H22,positive_control
31928,HUVEC-01,HUVEC-01_3_J03,3,1110,J03,positive_control
31929,HUVEC-01,HUVEC-01_3_J07,3,1114,J07,positive_control
31930,HUVEC-01,HUVEC-01_3_J11,3,1119,J11,positive_control
31931,HUVEC-01,HUVEC-01_3_J15,3,1116,J15,positive_control
31932,HUVEC-01,HUVEC-01_3_J19,3,1130,J19,positive_control
31933,HUVEC-01,HUVEC-01_3_J22,3,1134,J22,positive_control
31934,HUVEC-01,HUVEC-01_3_M03,3,1136,M03,positive_control
31935,HUVEC-01,HUVEC-01_3_M07,3,1126,M07,positive_control
31936,HUVEC-01,HUVEC-01_3_M11,3,1123,M11,positive_control
31937,HUVEC-01,HUVEC-01_3_M15,3,1120,M15,positive_control
31938,HUVEC-01,HUVEC-01_3_M19,3,1109,M19,positive_control
31939,HUVEC-01,HUVEC-01_3_M22,3,1128,M22,positive_control
31940,HUVEC-01,HUVEC-01_4_B02,4,1138,B02,negative_control
31941,HUVEC-01,HUVEC-01_4_C03,4,1113,C03,positive_control
31942,HUVEC-01,HUVEC-01_4_C07,4,1122,C07,positive_control
31943,HUVEC-01,HUVEC-01_4_C11,4,1131,C11,positive_control
31944,HUVEC-01,HUVEC-01_4_C15,4,1115,C15,positive_control
31945,HUVEC-01,HUVEC-01_4_C19,4,1124,C19,positive_control
31946,HUVEC-01,HUVEC-01_4_C22,4,1114,C22,positive_control
31947,HUVEC-01,HUVEC-01_4_F03,4,1137,F03,positive_control
31948,HUVEC-01,HUVEC-01_4_F07,4,1128,F07,positive_control
31949,HUVEC-01,HUVEC-01_4_F11,4,1125,F11,positive_control
31950,HUVEC-01,HUVEC-01_4_F15,4,1118,F15,positive_control
31951,HUVEC-01,HUVEC-01_4_F19,4,1129,F19,positive_control
31952,HUVEC-01,HUVEC-01_4_F22,4,1111,F22,positive_control
31953,HUVEC-01,HUVEC-01_4_H03,4,1123,H03,positive_control
31954,HUVEC-01,HUVEC-01_4_H07,4,1120,H07,positive_control
31955,HUVEC-01,HUVEC-01_4_H11,4,1108,H11,positive_control
31956,HUVEC-01,HUVEC-01_4_H15,4,1117,H15,positive_control
31957,HUVEC-01,HUVEC-01_4_H19,4,1133,H19,positive_control
31958,HUVEC-01,HUVEC-01_4_H22,4,1135,H22,positive_control
31959,HUVEC-01,HUVEC-01_4_J03,4,1136,J03,positive_control
31960,HUVEC-01,HUVEC-01_4_J07,4,1127,J07,positive_control
31961,HUVEC-01,HUVEC-01_4_J11,4,1119,J11,positive_control
31962,HUVEC-01,HUVEC-01_4_J15,4,1110,J15,positive_control
31963,HUVEC-01,HUVEC-01_4_J19,4,1132,J19,positive_control
31964,HUVEC-01,HUVEC-01_4_J22,4,1109,J22,positive_control
31965,HUVEC-01,HUVEC-01_4_M03,4,1112,M03,positive_control
31966,HUVEC-01,HUVEC-01_4_M07,4,1126,M07,positive_control
31967,HUVEC-01,HUVEC-01_4_M11,4,1130,M11,positive_control
31968,HUVEC-01,HUVEC-01_4_M15,4,1134,M15,positive_control
31969,HUVEC-01,HUVEC-01_4_M19,4,1116,M19,positive_control
31970,HUVEC-01,HUVEC-01_4_M22,4,1121,M22,positive_control
31971,HUVEC-02,HUVEC-02_1_B02,1,1138,B02,negative_control
31972,HUVEC-02,HUVEC-02_1_C03,1,1120,C03,positive_control
31973,HUVEC-02,HUVEC-02_1_C07,1,1108,C07,positive_control
31974,HUVEC-02,HUVEC-02_1_C11,1,1137,C11,positive_control
31975,HUVEC-02,HUVEC-02_1_C15,1,1131,C15,positive_control
31976,HUVEC-02,HUVEC-02_1_C19,1,1119,C19,positive_control
31977,HUVEC-02,HUVEC-02_1_C22,1,1125,C22,positive_control
31978,HUVEC-02,HUVEC-02_1_F03,1,1122,F03,positive_control
31979,HUVEC-02,HUVEC-02_1_F07,1,1114,F07,positive_control
31980,HUVEC-02,HUVEC-02_1_F11,1,1110,F11,positive_control
31981,HUVEC-02,HUVEC-02_1_F15,1,1117,F15,positive_control
31982,HUVEC-02,HUVEC-02_1_F19,1,1123,F19,positive_control
31983,HUVEC-02,HUVEC-02_1_F22,1,1130,F22,positive_control
31984,HUVEC-02,HUVEC-02_1_H03,1,1111,H03,positive_control
31985,HUVEC-02,HUVEC-02_1_H07,1,1121,H07,positive_control
31986,HUVEC-02,HUVEC-02_1_H11,1,1133,H11,positive_control
31987,HUVEC-02,HUVEC-02_1_H15,1,1109,H15,positive_control
31988,HUVEC-02,HUVEC-02_1_H19,1,1127,H19,positive_control
31989,HUVEC-02,HUVEC-02_1_H22,1,1116,H22,positive_control
31990,HUVEC-02,HUVEC-02_1_J03,1,1115,J03,positive_control
31991,HUVEC-02,HUVEC-02_1_J07,1,1113,J07,positive_control
31992,HUVEC-02,HUVEC-02_1_J11,1,1112,J11,positive_control
31993,HUVEC-02,HUVEC-02_1_J15,1,1118,J15,positive_control
31994,HUVEC-02,HUVEC-02_1_J19,1,1135,J19,positive_control
31995,HUVEC-02,HUVEC-02_1_J22,1,1136,J22,positive_control
31996,HUVEC-02,HUVEC-02_1_M03,1,1128,M03,positive_control
31997,HUVEC-02,HUVEC-02_1_M07,1,1126,M07,positive_control
31998,HUVEC-02,HUVEC-02_1_M11,1,1129,M11,positive_control
31999,HUVEC-02,HUVEC-02_1_M15,1,1134,M15,positive_control
32000,HUVEC-02,HUVEC-02_1_M19,1,1132,M19,positive_control
32001,HUVEC-02,HUVEC-02_1_M22,1,1124,M22,positive_control
32002,HUVEC-02,HUVEC-02_2_B02,2,1138,B02,negative_control
32003,HUVEC-02,HUVEC-02_2_C03,2,1117,C03,positive_control
32004,HUVEC-02,HUVEC-02_2_C07,2,1112,C07,positive_control
32005,HUVEC-02,HUVEC-02_2_C11,2,1132,C11,positive_control
32006,HUVEC-02,HUVEC-02_2_C15,2,1133,C15,positive_control
32007,HUVEC-02,HUVEC-02_2_C19,2,1124,C19,positive_control
32008,HUVEC-02,HUVEC-02_2_C22,2,1119,C22,positive_control
32009,HUVEC-02,HUVEC-02_2_F03,2,1114,F03,positive_control
32010,HUVEC-02,HUVEC-02_2_F07,2,1129,F07,positive_control
32011,HUVEC-02,HUVEC-02_2_F11,2,1115,F11,positive_control
32012,HUVEC-02,HUVEC-02_2_F15,2,1113,F15,positive_control
32013,HUVEC-02,HUVEC-02_2_F19,2,1116,F19,positive_control
32014,HUVEC-02,HUVEC-02_2_F22,2,1127,F22,positive_control
32015,HUVEC-02,HUVEC-02_2_H03,2,1109,H03,positive_control
32016,HUVEC-02,HUVEC-02_2_H07,2,1110,H07,positive_control
32017,HUVEC-02,HUVEC-02_2_H11,2,1135,H11,positive_control
32018,HUVEC-02,HUVEC-02_2_H15,2,1125,H15,positive_control
32019,HUVEC-02,HUVEC-02_2_H19,2,1108,H19,positive_control
32020,HUVEC-02,HUVEC-02_2_H22,2,1126,H22,positive_control
32021,HUVEC-02,HUVEC-02_2_J03,2,1128,J03,positive_control
32022,HUVEC-02,HUVEC-02_2_J07,2,1122,J07,positive_control
32023,HUVEC-02,HUVEC-02_2_J11,2,1131,J11,positive_control
32024,HUVEC-02,HUVEC-02_2_J15,2,1136,J15,positive_control
32025,HUVEC-02,HUVEC-02_2_J19,2,1123,J19,positive_control
32026,HUVEC-02,HUVEC-02_2_J22,2,1137,J22,positive_control
32027,HUVEC-02,HUVEC-02_2_M03,2,1120,M03,positive_control
32028,HUVEC-02,HUVEC-02_2_M07,2,1130,M07,positive_control
32029,HUVEC-02,HUVEC-02_2_M11,2,1134,M11,positive_control
32030,HUVEC-02,HUVEC-02_2_M15,2,1118,M15,positive_control
32031,HUVEC-02,HUVEC-02_2_M19,2,1121,M19,positive_control
32032,HUVEC-02,HUVEC-02_2_M22,2,1111,M22,positive_control
32033,HUVEC-02,HUVEC-02_3_B02,3,1138,B02,negative_control
32034,HUVEC-02,HUVEC-02_3_C03,3,1117,C03,positive_control
32035,HUVEC-02,HUVEC-02_3_C07,3,1113,C07,positive_control
32036,HUVEC-02,HUVEC-02_3_C11,3,1120,C11,positive_control
32037,HUVEC-02,HUVEC-02_3_C15,3,1132,C15,positive_control
32038,HUVEC-02,HUVEC-02_3_C19,3,1133,C19,positive_control
32039,HUVEC-02,HUVEC-02_3_C22,3,1136,C22,positive_control
32040,HUVEC-02,HUVEC-02_3_F03,3,1115,F03,positive_control
32041,HUVEC-02,HUVEC-02_3_F07,3,1126,F07,positive_control
32042,HUVEC-02,HUVEC-02_3_F11,3,1118,F11,positive_control
32043,HUVEC-02,HUVEC-02_3_F15,3,1127,F15,positive_control
32044,HUVEC-02,HUVEC-02_3_F19,3,1125,F19,positive_control
32045,HUVEC-02,HUVEC-02_3_F22,3,1119,F22,positive_control
32046,HUVEC-02,HUVEC-02_3_H03,3,1110,H03,positive_control
32047,HUVEC-02,HUVEC-02_3_H07,3,1116,H07,positive_control
32048,HUVEC-02,HUVEC-02_3_H11,3,1129,H11,positive_control
32049,HUVEC-02,HUVEC-02_3_H15,3,1123,H15,positive_control
32050,HUVEC-02,HUVEC-02_3_H19,3,1137,H19,positive_control
32051,HUVEC-02,HUVEC-02_3_H22,3,1122,H22,positive_control
32052,HUVEC-02,HUVEC-02_3_J03,3,1124,J03,positive_control
32053,HUVEC-02,HUVEC-02_3_J07,3,1108,J07,positive_control
32054,HUVEC-02,HUVEC-02_3_J11,3,1135,J11,positive_control
32055,HUVEC-02,HUVEC-02_3_J15,3,1134,J15,positive_control
32056,HUVEC-02,HUVEC-02_3_J19,3,1112,J19,positive_control
32057,HUVEC-02,HUVEC-02_3_J22,3,1131,J22,positive_control
32058,HUVEC-02,HUVEC-02_3_M03,3,1114,M03,positive_control
32059,HUVEC-02,HUVEC-02_3_M07,3,1128,M07,positive_control
32060,HUVEC-02,HUVEC-02_3_M11,3,1130,M11,positive_control
32061,HUVEC-02,HUVEC-02_3_M15,3,1111,M15,positive_control
32062,HUVEC-02,HUVEC-02_3_M19,3,1109,M19,positive_control
32063,HUVEC-02,HUVEC-02_3_M22,3,1121,M22,positive_control
32064,HUVEC-02,HUVEC-02_4_B02,4,1138,B02,negative_control
32065,HUVEC-02,HUVEC-02_4_C03,4,1112,C03,positive_control
32066,HUVEC-02,HUVEC-02_4_C07,4,1118,C07,positive_control
32067,HUVEC-02,HUVEC-02_4_C11,4,1130,C11,positive_control
32068,HUVEC-02,HUVEC-02_4_C15,4,1114,C15,positive_control
32069,HUVEC-02,HUVEC-02_4_C19,4,1119,C19,positive_control
32070,HUVEC-02,HUVEC-02_4_C22,4,1113,C22,positive_control
32071,HUVEC-02,HUVEC-02_4_F03,4,1134,F03,positive_control
32072,HUVEC-02,HUVEC-02_4_F07,4,1132,F07,positive_control
32073,HUVEC-02,HUVEC-02_4_F11,4,1121,F11,positive_control
32074,HUVEC-02,HUVEC-02_4_F15,4,1129,F15,positive_control
32075,HUVEC-02,HUVEC-02_4_F19,4,1123,F19,positive_control
32076,HUVEC-02,HUVEC-02_4_F22,4,1108,F22,positive_control
32077,HUVEC-02,HUVEC-02_4_H03,4,1111,H03,positive_control
32078,HUVEC-02,HUVEC-02_4_H07,4,1122,H07,positive_control
32079,HUVEC-02,HUVEC-02_4_H11,4,1135,H11,positive_control
32080,HUVEC-02,HUVEC-02_4_H15,4,1133,H15,positive_control
32081,HUVEC-02,HUVEC-02_4_H19,4,1120,H19,positive_control
32082,HUVEC-02,HUVEC-02_4_H22,4,1127,H22,positive_control
32083,HUVEC-02,HUVEC-02_4_J03,4,1109,J03,positive_control
32084,HUVEC-02,HUVEC-02_4_J07,4,1131,J07,positive_control
32085,HUVEC-02,HUVEC-02_4_J11,4,1137,J11,positive_control
32086,HUVEC-02,HUVEC-02_4_J15,4,1125,J15,positive_control
32087,HUVEC-02,HUVEC-02_4_J19,4,1116,J19,positive_control
32088,HUVEC-02,HUVEC-02_4_J22,4,1115,J22,positive_control
32089,HUVEC-02,HUVEC-02_4_M03,4,1128,M03,positive_control
32090,HUVEC-02,HUVEC-02_4_M07,4,1124,M07,positive_control
32091,HUVEC-02,HUVEC-02_4_M11,4,1110,M11,positive_control
32092,HUVEC-02,HUVEC-02_4_M15,4,1136,M15,positive_control
32093,HUVEC-02,HUVEC-02_4_M19,4,1117,M19,positive_control
32094,HUVEC-02,HUVEC-02_4_M22,4,1126,M22,positive_control
32095,HUVEC-03,HUVEC-03_1_B02,1,1138,B02,negative_control
32096,HUVEC-03,HUVEC-03_1_C03,1,1121,C03,positive_control
32097,HUVEC-03,HUVEC-03_1_C07,1,1133,C07,positive_control
32098,HUVEC-03,HUVEC-03_1_C11,1,1115,C11,positive_control
32099,HUVEC-03,HUVEC-03_1_C15,1,1136,C15,positive_control
32100,HUVEC-03,HUVEC-03_1_C19,1,1129,C19,positive_control
32101,HUVEC-03,HUVEC-03_1_C22,1,1127,C22,positive_control
32102,HUVEC-03,HUVEC-03_1_F03,1,1116,F03,positive_control
32103,HUVEC-03,HUVEC-03_1_F07,1,1114,F07,positive_control
32104,HUVEC-03,HUVEC-03_1_F11,1,1128,F11,positive_control
32105,HUVEC-03,HUVEC-03_1_F15,1,1134,F15,positive_control
32106,HUVEC-03,HUVEC-03_1_F19,1,1123,F19,positive_control
32107,HUVEC-03,HUVEC-03_1_F22,1,1135,F22,positive_control
32108,HUVEC-03,HUVEC-03_1_H03,1,1118,H03,positive_control
32109,HUVEC-03,HUVEC-03_1_H07,1,1108,H07,positive_control
32110,HUVEC-03,HUVEC-03_1_H11,1,1111,H11,positive_control
32111,HUVEC-03,HUVEC-03_1_H15,1,1124,H15,positive_control
32112,HUVEC-03,HUVEC-03_1_H19,1,1125,H19,positive_control
32113,HUVEC-03,HUVEC-03_1_H22,1,1110,H22,positive_control
32114,HUVEC-03,HUVEC-03_1_J03,1,1137,J03,positive_control
32115,HUVEC-03,HUVEC-03_1_J07,1,1126,J07,positive_control
32116,HUVEC-03,HUVEC-03_1_J11,1,1117,J11,positive_control
32117,HUVEC-03,HUVEC-03_1_J15,1,1131,J15,positive_control
32118,HUVEC-03,HUVEC-03_1_J19,1,1112,J19,positive_control
32119,HUVEC-03,HUVEC-03_1_J22,1,1120,J22,positive_control
32120,HUVEC-03,HUVEC-03_1_M03,1,1109,M03,positive_control
32121,HUVEC-03,HUVEC-03_1_M07,1,1119,M07,positive_control
32122,HUVEC-03,HUVEC-03_1_M11,1,1130,M11,positive_control
32123,HUVEC-03,HUVEC-03_1_M15,1,1113,M15,positive_control
32124,HUVEC-03,HUVEC-03_1_M19,1,1132,M19,positive_control
32125,HUVEC-03,HUVEC-03_1_M22,1,1122,M22,positive_control
32126,HUVEC-03,HUVEC-03_2_B02,2,1138,B02,negative_control
32127,HUVEC-03,HUVEC-03_2_C03,2,1116,C03,positive_control
32128,HUVEC-03,HUVEC-03_2_C07,2,1108,C07,positive_control
32129,HUVEC-03,HUVEC-03_2_C11,2,1127,C11,positive_control
32130,HUVEC-03,HUVEC-03_2_C15,2,1111,C15,positive_control
32131,HUVEC-03,HUVEC-03_2_C19,2,1120,C19,positive_control
32132,HUVEC-03,HUVEC-03_2_C22,2,1123,C22,positive_control
32133,HUVEC-03,HUVEC-03_2_F03,2,1113,F03,positive_control
32134,HUVEC-03,HUVEC-03_2_F07,2,1118,F07,positive_control
32135,HUVEC-03,HUVEC-03_2_F11,2,1121,F11,positive_control
32136,HUVEC-03,HUVEC-03_2_F15,2,1124,F15,positive_control
32137,HUVEC-03,HUVEC-03_2_F19,2,1112,F19,positive_control
32138,HUVEC-03,HUVEC-03_2_F22,2,1125,F22,positive_control
32139,HUVEC-03,HUVEC-03_2_H03,2,1130,H03,positive_control
32140,HUVEC-03,HUVEC-03_2_H07,2,1128,H07,positive_control
32141,HUVEC-03,HUVEC-03_2_H11,2,1126,H11,positive_control
32142,HUVEC-03,HUVEC-03_2_H15,2,1137,H15,positive_control
32143,HUVEC-03,HUVEC-03_2_H19,2,1122,H19,positive_control
32144,HUVEC-03,HUVEC-03_2_H22,2,1119,H22,positive_control
32145,HUVEC-03,HUVEC-03_2_J03,2,1135,J03,positive_control
32146,HUVEC-03,HUVEC-03_2_J07,2,1131,J07,positive_control
32147,HUVEC-03,HUVEC-03_2_J11,2,1129,J11,positive_control
32148,HUVEC-03,HUVEC-03_2_J15,2,1136,J15,positive_control
32149,HUVEC-03,HUVEC-03_2_J19,2,1133,J19,positive_control
32150,HUVEC-03,HUVEC-03_2_J22,2,1134,J22,positive_control
32151,HUVEC-03,HUVEC-03_2_M03,2,1114,M03,positive_control
32152,HUVEC-03,HUVEC-03_2_M07,2,1132,M07,positive_control
32153,HUVEC-03,HUVEC-03_2_M11,2,1115,M11,positive_control
32154,HUVEC-03,HUVEC-03_2_M15,2,1117,M15,positive_control
32155,HUVEC-03,HUVEC-03_2_M19,2,1110,M19,positive_control
32156,HUVEC-03,HUVEC-03_2_M22,2,1109,M22,positive_control
32157,HUVEC-03,HUVEC-03_3_B02,3,1138,B02,negative_control
32158,HUVEC-03,HUVEC-03_3_C03,3,1128,C03,positive_control
32159,HUVEC-03,HUVEC-03_3_C07,3,1114,C07,positive_control
32160,HUVEC-03,HUVEC-03_3_C11,3,1132,C11,positive_control
32161,HUVEC-03,HUVEC-03_3_C15,3,1131,C15,positive_control
32162,HUVEC-03,HUVEC-03_3_C19,3,1109,C19,positive_control
32163,HUVEC-03,HUVEC-03_3_C22,3,1108,C22,positive_control
32164,HUVEC-03,HUVEC-03_3_F03,3,1134,F03,positive_control
32165,HUVEC-03,HUVEC-03_3_F07,3,1116,F07,positive_control
32166,HUVEC-03,HUVEC-03_3_F11,3,1118,F11,positive_control
32167,HUVEC-03,HUVEC-03_3_F15,3,1119,F15,positive_control
32168,HUVEC-03,HUVEC-03_3_F19,3,1111,F19,positive_control
32169,HUVEC-03,HUVEC-03_3_F22,3,1123,F22,positive_control
32170,HUVEC-03,HUVEC-03_3_H03,3,1113,H03,positive_control
32171,HUVEC-03,HUVEC-03_3_H07,3,1133,H07,positive_control
32172,HUVEC-03,HUVEC-03_3_H11,3,1110,H11,positive_control
32173,HUVEC-03,HUVEC-03_3_H15,3,1127,H15,positive_control
32174,HUVEC-03,HUVEC-03_3_H19,3,1112,H19,positive_control
32175,HUVEC-03,HUVEC-03_3_H22,3,1136,H22,positive_control
32176,HUVEC-03,HUVEC-03_3_J03,3,1129,J03,positive_control
32177,HUVEC-03,HUVEC-03_3_J07,3,1137,J07,positive_control
32178,HUVEC-03,HUVEC-03_3_J11,3,1135,J11,positive_control
32179,HUVEC-03,HUVEC-03_3_J15,3,1125,J15,positive_control
32180,HUVEC-03,HUVEC-03_3_J19,3,1124,J19,positive_control
32181,HUVEC-03,HUVEC-03_3_J22,3,1126,J22,positive_control
32182,HUVEC-03,HUVEC-03_3_M03,3,1121,M03,positive_control
32183,HUVEC-03,HUVEC-03_3_M07,3,1120,M07,positive_control
32184,HUVEC-03,HUVEC-03_3_M11,3,1115,M11,positive_control
32185,HUVEC-03,HUVEC-03_3_M15,3,1130,M15,positive_control
32186,HUVEC-03,HUVEC-03_3_M19,3,1122,M19,positive_control
32187,HUVEC-03,HUVEC-03_3_M22,3,1117,M22,positive_control
32188,HUVEC-03,HUVEC-03_4_B02,4,1138,B02,negative_control
32189,HUVEC-03,HUVEC-03_4_C03,4,1129,C03,positive_control
32190,HUVEC-03,HUVEC-03_4_C07,4,1122,C07,positive_control
32191,HUVEC-03,HUVEC-03_4_C11,4,1121,C11,positive_control
32192,HUVEC-03,HUVEC-03_4_C15,4,1112,C15,positive_control
32193,HUVEC-03,HUVEC-03_4_C19,4,1118,C19,positive_control
32194,HUVEC-03,HUVEC-03_4_C22,4,1123,C22,positive_control
32195,HUVEC-03,HUVEC-03_4_F03,4,1113,F03,positive_control
32196,HUVEC-03,HUVEC-03_4_F07,4,1128,F07,positive_control
32197,HUVEC-03,HUVEC-03_4_F11,4,1109,F11,positive_control
32198,HUVEC-03,HUVEC-03_4_F15,4,1111,F15,positive_control
32199,HUVEC-03,HUVEC-03_4_F19,4,1108,F19,positive_control
32200,HUVEC-03,HUVEC-03_4_F22,4,1134,F22,positive_control
32201,HUVEC-03,HUVEC-03_4_H03,4,1137,H03,positive_control
32202,HUVEC-03,HUVEC-03_4_H07,4,1133,H07,positive_control
32203,HUVEC-03,HUVEC-03_4_H11,4,1127,H11,positive_control
32204,HUVEC-03,HUVEC-03_4_H15,4,1119,H15,positive_control
32205,HUVEC-03,HUVEC-03_4_H19,4,1126,H19,positive_control
32206,HUVEC-03,HUVEC-03_4_H22,4,1125,H22,positive_control
32207,HUVEC-03,HUVEC-03_4_J03,4,1136,J03,positive_control
32208,HUVEC-03,HUVEC-03_4_J07,4,1124,J07,positive_control
32209,HUVEC-03,HUVEC-03_4_J11,4,1116,J11,positive_control
32210,HUVEC-03,HUVEC-03_4_J15,4,1110,J15,positive_control
32211,HUVEC-03,HUVEC-03_4_J19,4,1135,J19,positive_control
32212,HUVEC-03,HUVEC-03_4_J22,4,1131,J22,positive_control
32213,HUVEC-03,HUVEC-03_4_M03,4,1114,M03,positive_control
32214,HUVEC-03,HUVEC-03_4_M07,4,1115,M07,positive_control
32215,HUVEC-03,HUVEC-03_4_M11,4,1132,M11,positive_control
32216,HUVEC-03,HUVEC-03_4_M15,4,1117,M15,positive_control
32217,HUVEC-03,HUVEC-03_4_M19,4,1120,M19,positive_control
32218,HUVEC-03,HUVEC-03_4_M22,4,1130,M22,positive_control
32219,HUVEC-04,HUVEC-04_1_B02,1,1138,B02,negative_control
32220,HUVEC-04,HUVEC-04_1_C03,1,1129,C03,positive_control
32221,HUVEC-04,HUVEC-04_1_C07,1,1115,C07,positive_control
32222,HUVEC-04,HUVEC-04_1_C11,1,1118,C11,positive_control
32223,HUVEC-04,HUVEC-04_1_C15,1,1120,C15,positive_control
32224,HUVEC-04,HUVEC-04_1_C19,1,1114,C19,positive_control
32225,HUVEC-04,HUVEC-04_1_C22,1,1125,C22,positive_control
32226,HUVEC-04,HUVEC-04_1_F03,1,1113,F03,positive_control
32227,HUVEC-04,HUVEC-04_1_F07,1,1131,F07,positive_control
32228,HUVEC-04,HUVEC-04_1_F11,1,1108,F11,positive_control
32229,HUVEC-04,HUVEC-04_1_F15,1,1117,F15,positive_control
32230,HUVEC-04,HUVEC-04_1_F19,1,1133,F19,positive_control
32231,HUVEC-04,HUVEC-04_1_F22,1,1110,F22,positive_control
32232,HUVEC-04,HUVEC-04_1_H03,1,1127,H03,positive_control
