id,attribute_ids,fold
dc45c16639f02f52,111 813 903 1059,4
dc46135ce05b2953,13 1040,5
dc4680bccfe92aa4,189 731 742 813 1092,8
dc469a5109640605,497 961,8
dc46af131c2d505c,239 477 577 754,6
dc46bb1af62f5112,121,9
dc46c9fa6a7bc162,188 428 803 822 1046 1055,7
dc47765cba0de708,70 541 813,1
dc487e22b06a2f43,223 766,4
dc48dcfbdc0ceb91,671 1059,5
dc493d9ecbd3a6c1,13 675,9
dc496cce702f046e,121 433,0
dc49affeecd62aee,79 477 639,5
dc4a7c3dcb69ba8a,147 768,1
dc4aa66943bfc1ad,1034 369,9
dc4b28f41efecc40,147 813 903,0
dc4cb601ea0ecdeb,754,0
dc4d26d51f02c7df,738 803 1099,3
dc4f5708c00ea6d7,316 896 1092,5
dc4f83752fb82600,51 462 670 842 963,5
dc4ffd5f34a87fb1,13 616 733 813 1046,8
dc501e572d4e88a7,121 724 922 955,8
dc50506e5de320e8,156 813,6
dc512864b33f0832,624 1034 369,0
dc51690ae6abffa7,13 405 903 1092,4
dc51e48802bae234,147 733 813 993,9
dc522f0c421c0092,188 477 597 598 733 764,4
dc525b018acd3983,51 68 584,3
dc53292994e9eb3c,239 754,8
dc5353c19ed22264,189 718 903 1092,0
dc5445b0b1383f,147 541 579 949 1072,4
dc54ba40d63ff00c,259 833 887 916 1092,9
dc54d01ac4bd020a,33 962,1
dc54d1c90340953a,111 738 776 1046,6
dc5598a5bf693629,79 703 1024,6
dc569122b14dd13f,726 780 369,2
dc5696679e06e619,70 614 1092,4
dc57650d7d42b175,188 552 738,2
dc5779b9069c7e64,671 813 369,7
dc57b1d5ed9d7b4d,51 519 813 1092 1093,4
dc5813d6d3ffcdf7,79 480 780 1092,5
dc58145f4448c2e5,189 737 1046,9
dc586001a547509f,189 615,2
dc599cda5fe33b66,294 639 671 1034,7
dc5a6dc70b0937fe,194 1098,4
dc5adf0836a66616,147 616 620 859 971 1092,2
dc5b10abc81c265c,51 734,1
dc5b598468acc76b,51 813 1092,2
dc5c367d5e3e6026,194 420 886 1059 1092,4
dc5c953b9fc3b140,116 161 487,0
dc5d6b65b5a5f144,259 519 553 761 975,1
dc5db0807dbb9532,13 552,9
dc5e486b5ed0c0c7,194 404 744,1
dc5f1338ca6e64ba,147 738 886,3
dc5f89fb3a141fd0,194 655 1092,2
dc5fa3b57eaecc9a,65 426 784 813 912 949 1038,5
dc5fc717de14e151,125 634,5
dc5fef7bcb1f82fc,147 813 1093,7
dc60280e817f20b0,51 532,2
dc604a3a9a25ba80,480 813 830 1099,0
dc61f536024dfc97,784 955 962 991,7
dc62d22a4f9acb7,147 663,9
dc62d25129c8bba6,156 483 738 776,0
dc635bb0e9e43164,304 996,9
dc63a108f5bc6004,813,0
dc640ca1f80122bf,189 485 546 671 1069,0
dc649b7de8e57c69,161 487,5
dc6502f3aeffaaa1,436,4
dc65e28f0eafc942,79 584 738,6
dc65f04a1e3f6520,13 552 780,9
dc6619293a1277e9,259 425,3
dc666855e07e2118,189 738 1050 1062,4
dc6755caf4bd4594,194 886 1059,6
dc67d98c0c084f5d,147 813 896,8
dc69b0284c835287,125 758,8
dc6a213558810c41,188 428 1059,1
dc6a2f9828279b10,147 616 1092,0
dc6a5ad69d44b2a3,79 741,1
dc6a6dd319961352,147 671,6
dc6c1d75a8839841,194 616 671 1046 1092 1099,9
dc6c679677a95055,189 378 858,2
dc6db3f86b4ea416,13 1056,1
dc6f9e860dd12192,131 699 835,2
dc70b0798281945e,304 662,1
dc714bb00cb9c2df,51 833,3
dc71da1a85588bb6,131 418 422 543 813 1092,7
dc7204e40e92b9af,121 738,2
dc72110f13084045,231 710 813 834,7
dc72320ae2421205,111 592 953 1062 1092,1
dc726816fd5437c5,194 483 485 494 830 1099,5
dc7363a2c6b8d71e,259 542 796 813 1092,7
dc73830f78b51e58,420 813,1
dc73846c6afdc986,13 813 1092,1
dc743f0fc537cd89,156 746 1059,0
dc756fe41fdfbf6e,304 774,5
dc75fac7975ac608,13 813,4
dc7694ca1ee03bd1,492 698 896,4
dc779bafedff34d1,147 671 780 1034,2
dc77a83698ee4332,334 813 973,9
dc77f617340e39a8,51 441 524 813,8
dc77fe3bace4f9fb,194 404 813,0
dc78b6029c06c3b4,156 227 489 671 733 813,2
dc78c38c34b01a7f,51 558 744 813 896,4
dc78fad532bbe2a8,13 445 457 896 1092,4
dc797f2f50968dee,1061 369,8
dc7a7ea1accf85b5,194 1034,3
dc7a92727880c3f,184 961,9
dc7b56b9e283de61,426 541 542,8
dc7e6f15efc904df,184 495,7
dc7eb47868ae600c,151 156 591 671 691 961,7
dc804171f1024e80,239 487 631,8
dc81091b7d2dec3b,13 501 734 738 806 1009,4
dc81ce9a3bdcbfbf,79 744 890,3
dc8247a7bab3b654,25 161 489 534 611 734 797,1
dc8266b41e9f60f5,304 754,9
dc82b47a1ecbe40a,192 495,9
dc8337c7320b4ce5,51 747 813,0
dc835d2972400b84,51 524 813 1059,5
dc84b73cabf40363,1092 1095,4
dc84f52d7db16a34,615 813 896,1
dc85edba12f0b836,156 541 579 813 1092,7
dc8600da08eef486,430,6
dc865ea5326ba7c5,79 420 671 1059,7
dc8733751d978606,85 663 961,1
dc884c6f368bc44d,188 597 671,6
dc8a9c00763c8895,189 418 541 553,2
dc8b22a2a3c01501,194 477 886,0
dc8bd890c824b56c,156 467 813 1092,7
dc8ce06bdbe15de5,685 1099,3
dc8db1e8edf27ef7,25 161 532 738,6
dc8dfb5f2260394e,194 483 494 738 846 1046,3
dc8e066c9f42c5b6,147 322 477 612 746 780,0
dc8e7e7eb372f4a4,1059,7
dc8eb2a86a4d1640,121 433 477,3
dc8f0ef2aa38d4c,189 542 731 796 835 949,5
dc8fb3afcef20ce3,182 1059,8
dc90ab2791f53c9e,580 738 949,7
dc913875e6c43ee9,111 480 743 813 923 1092,5
dc918375e2e6e2e1,121 701,8
dc92e5c28baabbee,13 405 896 1092,4
dc92e63fa4e2c274,194 483 737 975 986 1046,8
dc9349397bd799e,189 418,1
dc93a0bc92cf5e1,961,1
dc93c1cfe6981eca,147 978,9
dc943a796104356,51 671 780,5
dc94b2fcb3ce6f35,147 472 896,5
dc94f682f44e3663,231 674 983,6
dc95add5f1d8ec1d,189 580 738,5
dc9655efe737edab,615 813 896,4
dc971d7ca75f8ff9,156 216 813 961 1092,8
dc9848fd65f2762a,13 445 755 813,4
dc9899974a3a3ef9,896 1092,9
dc98a22dff777990,79 420 813 921,9
dc98aca1fd9027fa,282 639 835 1034,6
dc98b9a9981f3a5,147 418 450,3
dc997e6caea7c849,29 420,9
dc99e12a3508b4e2,156 418 1063,8
dc9a34f2ce40c1d1,189 552,7
dc9a57107c945309,51 434 603 1089,4
dc9a69c0e252d692,79 1039,8
dc9b1dd7fc33f012,147 516 931 1046,2
dc9c0c3c557af0e5,194 734 813 1020 1046 1099,1
dc9c22c9d4da77b1,25 161 584 813,7
dc9c9befcf893396,194 668 1098,8
dc9e531449e91ab3,70 713 813,9
dc9ea418eef7b1a5,147 554 647 734 835,2
dc9eba56f64adc63,161 331 351 433,6
dca0b9577d38c89e,13 477 671 1046 1092,2
dca290f7121f6078,282 833,1
dca2997be11c3795,188 558,0
dca36da6114493b1,194 1034,6
dca393bb42a51bbb,121 708 961,6
dca39ed4ba26957f,13 813 896,0
dca42446a990eb09,70 603 678 1092,6
dca4f5dd1d2205fc,194 671 780 1059,5
dca54901ddbf22fd,194 480 483 776,2
dca5c7f5a77564df,13 552,3
dca6299df72c2436,158 1039,2
dca6f21127fe955a,156 804,0
dca6f8d812937f99,13 477 501,6
dca8699058086b93,25 161 489,2
dca91740cc2c571d,205 465 650,3
dca9853a07155dba,668 726 766 813 369,3
dca9f495adbb4121,147 655 746 929,3
dcacc8b8ab70e029,549 734 813 993,1
dcacef7e3519d2fa,725 1046 1081,0
dcad2057faa41553,13 813 896,1
dcad68e17221aafe,51 733 813 994 1012,4
dcae5def088997eb,91 161 487 734,0
dcae83999c6f55e6,147 503 975 1092,5
dcaef39a18090785,188 597 864,6
dcaf8a0bfde64035,776 1046,6
dcafe3e37816cd41,194 616 698 733 813 1092,9
dcaffc2aaaa22077,127 552,0
dcb0c85d8eb20633,188 489,6
dcb13320baf90141,51 616 813 833 983 1092,4
dcb1c7698c3563ec,189 940 947,7
dcb28a6c028d5971,51 744 903 1092,4
dcb35b5a387a0d85,239 718 813 1084,0
dcb3bfe39ecf56b2,368 587 1059,1
dcb447478b26e586,96 161 671 780 1034,2
dcb46d5987dd146c,13 480 553 670 923 975,4
dcb46e3981958d81,51 212 490 686 746,9
dcb49e969af0f03f,194 477 612 671 780,0
dcb4eb256183e090,744 903,7
dcb603b3df53090d,51 1059,1
dcb68d906e811b94,51 813 995 1092,4
dcb6bb9db8ed5bad,147 716,1
dcb78390f99d23a6,147 434 716 813,0
dcb7911043d01d8b,35 420 962,8
dcb7fd15e262884c,147 603,5
dcb8158ad3c7be79,78 1034,7
dcb881d210e904aa,121 1034,1
dcb8ca7691ab175,194 813 830 924 1046,0
dcb94240732c2f2b,194 612,3
dcbaeb7ee12740f8,79 487,3
dcbc4a8715da392f,1059 369,2
dcbc6b9578a5b282,51 833,7
dcbc794dd3426af3,13 405 896 1092,4
dcbce3d57eec5391,202 489,5
dcbd1dfaa30ae884,25 161 813 1059 1092,7
dcbd80f15bc8af72,202 647 671 780,8
dcbe8de37c252681,111 776 923 1088 1091,3
dcbf43a98b40088c,194 813 1046 1092 1099,5
dcbfa117e864b4a8,189 778,9
dcc0374049a91904,189 744 903 1092,4
dcc096023c698fb4,156 541 813,0
dcc0aa5df5283c00,202 694 813,0
dcc1573687672102,51 1022 1092,4
dcc17acf4412f407,615 1099 369,9
dcc1becc245787b9,156 541 579 581,7
dcc2db30b12dfb1c,430,4
dcc398a7fb2c176e,121 1059,6
dcc4013d016585c,111 753 813,8
dcc6d5bf98662e90,121 1035,4
dcc7cbb907cbb071,253 1010 1059,7
dcc8910d07e29610,189 434 747 863,2
dcc9838b7c28420e,1034 369,8
dcc9a11379672a77,147 764 952,4
dcc9afa24a07a774,147 538,1
dcc9d08d77404e3d,156 418 796 813 861 949,8
dcca013a35462f7c,111 541 614 698 813,6
dcca2d8d13846f12,189 747 813 1092,4
dcca4674c9526b0c,194 490,3
dcca920229600be0,25 161 758,6
dccac6ae31856f29,194 671 878 923 1046,9
dccafb67229c749c,13 716,8
dccb17b9546d008c,348 671 780 889,7
dccb336f4a6f73a,188 428 1034,9
dccba09301c6efad,188 558,3
dccbe1e0548e2708,121 484,5
dccc3783e9031594,13 813 888 896,3
dccc8bcb28a35e4a,13 964 975,9
dccd7e2af4ff8be2,194 835 844,0
dcce178bf137812e,13 552,7
dcce1aff1aeccb0f,102 552 671,6
dcce742460336b37,121 433 884 1092,3
dccf03fa456a6020,246 718,2
dccf9f451a2f3a5c,517 559 369,8
dccfe70b85239689,13 553,4
dcd0f06a76a3bebb,464 369,0
dcd2246208d37194,156 667 835,3
dcd2b4d96c3e5bd0,51 813 835 952,0
dcd30c0bb232423c,726 738 369,4
dcd5839ab506b669,121 477 1039,7
dcd64a0e99bf272d,99 304 433 1099,5
dcd66643a4053a56,189 545 747,1
dcd7ba0a997295c4,189 477 768 835,5
dcd7fa9b49790fe,13 626,3
dcd8f0dd2d43b491,51 903 1092,9
dcda70227db991b2,239 487 974 993 1084,3
dcda76a3ec61377e,231 813,2
dcdaddf6005b5f7c,184 648 713,4
dcdb7b53d82aeafd,1059 369,5
dcdb7e0f35678af0,189 858,5
dcdc470d116843d5,1059,0
dcde711636d54d5f,13 744 813 896,9
dcdf1b8053cad9af,189 671 1034,7
dcdf42e2b53cf00,813 896,2
dcdfba3fe3656e35,194 594 737 738 830,9
dcdfbe997dbc1df5,13 405 896 1092,4
dcdfe3f6f0b1d70e,13 509 524 1092,5
dce01c67f23f2e0a,156 227 477 961,5
dce0e85b2d2417e0,189 579 823,4
dce10b63a4b2f513,147 436 492 595 800 813 932,0
dce136e4d2dfa4af,13 405 896 1092,7
dce22f40105ece0f,135 554 584 954 369,0
dce2b30881efd432,161 774,8
dce2f541b551d6bd,194 482 497 498,6
dce39129cfa10b8b,111 737 776 1046,0
dce3e2130777a583,121 1059,0
dce3f538a3b13de0,335 541 796 813 1012,8
dce43c32e4aaa939,188 420 744,2
dce53bb35cd92b8,896 1092,0
dce5d375fd8dbf63,147 784,2
dce6e101dc1c82f2,313 744 903 962 1092,1
dce709b098f07e7a,194 738 1034,7
dce7a81ee5f16ed,99 1092,2
dce802694dfcf3a,121 432,0
dce80fb1c13d8845,147 196 588 734 813 1046 1092,4
dce886f79cd78bf2,886,8
dce8ef8c9f677306,188 489 784,9
dce94f754e6eb29f,121 432 724,0
dce9ecede30b8ca,147 485 603,7
dcea7e22325585ce,501 519 548 1009,5
dcead15bb75ef094,13 405 896 1092,5
dceb465bb7d0ec7,668 754 369,1
dcebabc9065fc165,70 492,9
dcedc00a7c2c767e,147 794 813 1092,6
dcee3249d41425ee,125 663,6
dcef29545cf10ae0,147 283 671 780 1035,8
dcef9a8641b43c30,189 434,2
dcefca969fc7a242,13 552,0
dcf1197a3487656,194 1098,8
dcf392b4c4fbb1a4,79 890 1099,0
dcf3954c3b99d70,111 813 896,3
dcf3ae430348c713,147 501 744,8
dcf41c1ca6fc40ff,189 508,9
dcf50625e8b85db,194 1046 1092,2
dcf66966b787d21,147 506 597,4
dcf6716c5faf67a6,188 464 507,8
dcf6fd01a8da2e34,390 718 1059,3
dcf79fac30a13b1d,13 698,5
dcf867ead3d61681,671 780 813 1092,3
dcf86a873fa56003,833,4
dcf8bdded6782c4d,188 671 780 1034,4
dcf901c11616f969,189 721,3
dcf9b022363be5a,58 1039,5
dcfa3cae6f240715,813 1024,3
dcfa543602df50ab,813,0
dcfa9653b2bcd935,51 506 628 671,9
dcfa99f25dd6786a,156 753 776 1072,9
dcfaf2f9c276edc9,13 833,0
dcfb08486f0b8fe3,147 283 665 784 809 835 858,6
dcfc7fab574dd718,813,5
dcfef786ed386cff,121 724 955 962,9
dcff0bf398575a5a,33 582 1023,9
dcff5cb85ab41003,79 961,9
dcfffca64ebad088,480 483 776 813 1092,6
dcffffc35288f7f,121 1059,8
dd00c17dfb2f4a1b,259 590 808 813 1046 1092,8
dd00cce45f46bc4d,79 489,4
dd010cdd19f97f70,121 536,5
dd0206959bc15cfa,51 323 1039,9
dd029c1139f5d468,79 670,5
dd02ab71c42b40bb,29 813 834 952 1071,9
dd02c565cb9cff6d,58 746,5
dd039ad03b9fe2ec,188 1059,8
dd03cff9655c4c73,147 800,0
dd03e9920111752c,147 813 896 1084,8
dd04f2ad9017ff37,147 597 671 858,0
dd0558245f1373fa,99 872,9
dd056d755f08f3d5,154 348 889 1092,1
dd05d2de4f0e67f3,13 733 734 755 813,9
dd0637b522ef13d,335 626 746,1
dd0655a17e6c0656,131 734 813 835 943 1012,5
dd065dd84472abef,335 524 738 860,7
dd06b8fc3a5c0bae,494 737 1046,4
dd072bbe5be0828,156 1039,5
dd073d32b396d36b,121 1092,8
dd0771599d3717a8,156 485,0
dd082bc3762e6d88,99 304 821,7
dd085f11d3a3d6f,188 695,8
dd08d71a80f42748,147 813 949,0
dd09643867176c0d,335 1020,4
dd0969bf8d4f63d0,813 949,5
dd0ad6d9f6ae153f,335 671 780 1034,3
dd0af9c6639d4586,188 477 1099,6
dd0baa6c0b97e452,308 338 746 780 1059,6
dd0bc15ddbc7c2bd,175 465 738,2
dd0c00636899b8ec,51 212 477 671 813 835 1059,0
dd0ebf7323ebc5b4,189 501 519 738 924,5
dd10dfd12fa8fe7b,121 1059,4
dd11e9c65dac9b57,147 655 813 1092,3
dd1311a89baa1d36,111 1046,6
dd13143164af00cd,245 587 369,3
dd137e428060c3c5,259 541 813 1077 1099,2
dd13e84d7ce2b6ad,13 718 1067,9
dd14cf49bcdd86dd,188 477 872,3
dd152d9d22f31281,156 714,8
dd1548bb73cd2e11,147 307 409 510 543 780 1046,7
dd1596a8710f9e64,13 1092,0
dd1660ff64a121a8,495,7
dd172445538e92a1,532 813 993 1057,5
dd19065a3261d6a4,147,7
dd19ae54e2caa058,354 432 599,2
dd19afd6c5d16b88,294 738 764,8
dd19d08ca6d67b5b,626 1092,2
dd1a2331948a3690,147 974 1020 1092,1
dd1a36827dc46a1a,79 477 598 671 1046,4
dd1ac7a580f12b7c,111 480 483 553 975,1
dd1aeeba48f068b7,41 738 745 826,0
dd1be8f6b62518,650,1
dd1c41596db076a4,684,9
dd1cac3b8b99a1f2,35 962,3
dd1cfa41a76a0d10,13 733 756 813 1046,0
dd1cfd8aaf783f0b,189 434 858,3
dd1f612f911ceceb,615 813 896,5
dd1f9bcfed81208a,304 733 813,9
dd1fe44c3ea953a7,13 733 734 755 813,4
dd1ffd173eeee276,156 1084,3
dd204796109447b,194 508 572 1099,7
dd2059bc265c3e95,156 543 813 949,7
dd20a11b50426d9c,121 884,7
dd21002c860eb24c,147 665 671,3
dd213f72671ffa7c,13 668,4
dd21afeb9aa2efd7,51 1046,7
dd23240ad95c370e,121 1035,0
dd23759e1bc4f662,189 449 705 953,9
dd24c31ae9adbfd5,133 189 732 835 972 1049,5
dd2519455e878285,304 489 695,5
dd255aaa5fbf8fbb,188 464 507,1
dd258cd64c3eb169,548 737,4
dd27734f80d32d67,520 738 961,9
dd293f90c6868e8a,189 252 418 528,9
dd29cfd154288879,147 309 489 671 780,6
dd29e93d5d068adf,147 738 835 1058 1062,7
dd2a48d6453b5fc3,420 477 597 638 639 369,9
dd2add64bcb0b081,188 477 741,4
dd2c2e1ab992ce65,13 670 784,5
dd2d1bfedcf9d459,121 473,9
dd2d311e662f2fe4,202 489,8
dd2e6584ce88a24d,147 784,2
dd2f1940479fbf62,226 489,6
dd2f28f3bb9de906,156 227 813,3
dd2fb5aca8742206,189 485 744 813 1092,3
dd30d6974a5e0079,13 693 729 813,3
dd310a2a08d9145f,149 726 1020,1
dd3203dbb4b703e9,147 542 813 1072 1092,2
dd3335269d12dcd1,25 161 797 953 1059,4
dd3343a22b34410f,259 541 744 813 903,1
dd34f7a38efd50dc,121 415 835,4
dd353822d061cc4d,194 950,5
dd35bce192288acd,501 584 598 746 1046 369,9
dd371bbc55419147,1039,2
dd3a810529182207,121 718 961,4
dd3aaa64dec66710,194 485 671,5
dd3b79a2907d1c48,189 541 542 773 1092,0
dd3be2911a99dfc2,188 477 1034,3
dd3c2bd1c19b5b32,25 161 698,4
dd3c3a57387d9a2b,493 369,7
dd3d12bd2099e027,188 774,4
dd3db5d3ca0d0e0b,13 480 483,7
dd3dd7c630832853,121 1039,4
dd3df4088e028f08,579 369,2
dd3e4c935eb1f09b,292 552 671 780,6
dd3ef3dbf5a51b11,79 1059,6
dd3efd7ac4b5bf75,13 480 813,8
dd3f7ce97bc45c7c,13 1056,1
dd3fb70de74d55ea,259 554 595 744 813 1092,7
dd3fefdfe0d8a971,1085 369,3
dd403b067790b519,131 480 737 738 776 923,7
dd40a1265c05b18e,13 670,3
dd40f0d59370b1c6,51 896 1092,9
dd41e63aa2faa2e8,194 1045,1
dd43d542db6ed889,14 661 716,3
dd44888d8199c564,156 592 1092,1
dd463d328baefa11,13 1040 1046,2
dd4866552a517e72,335 554 612,1
dd486c3db7f0c382,13 696 896,7
dd48b381d82cf32d,194 916 1092,8
dd48b4db778a228c,189 412 663 800 861,7
dd496dfed8746091,438 369,6
dd49b9646f071c9e,147 554 744 813 896,5
dd49ca68ba683fc5,194 745 844,9
dd4a52625237e43b,147 626 639 671 780,7
dd4a6b036fbc994c,189 813 1012 1092,4
dd4ad57d27350fe6,194 647,2
dd4b146496aa775,188 462 662 718 800,0
dd4be185d6be168c,189 501 677 776,4
dd4c18724c1ae95e,519 734 756 813 1092,7
dd4c888cef3e055f,335 835,4
dd4ca9aad7bb740f,13 696 896,6
dd4d28e608037081,738,1
dd4f3c52066c8eef,147 597,2
dd4fc59ea2377ae3,813 896,1
dd501d7644cffa4e,573 813 1046 1092,9
dd5042889c8d045,79 1059,5
dd506273f048dcd5,188 428 1034,8
dd5074bad2e56554,74 147 612 671,9
dd526f97226a3bea,194 1034,9
dd52811602ccd11b,13 405 896 1092,2
dd528927fae8ff1c,156 813 1020 1077,2
dd54b5b635902386,14 1066,7
dd54e537a34c9693,304 735,2
dd54ef1cbcd43d80,194 679 813 844,6
dd5528933aca5544,156 485 858 1069,7
dd55606cb76a274e,156 485 603,7
dd557fb7af12dcee,147 813 901 902 1092,6
dd560c1c5885821e,1039 369,5
dd5724b74b4012f7,79 464,9
dd579aeab9965f09,147 322 811 813 903,6
dd57e52e05d54222,121 682,7
dd580243cd215427,189 234 436 720,9
dd589f2258ca50ce,194 776 830 1046,5
dd58ea883ba2ec4a,13 405 903 1092,3
dd59519eace33ea9,259 584 835,6
dd5951f5d908158c,498 720 744,5
dd5979a1dc923946,131 399 418 776,3
dd597a60f8b302da,239 754,4
dd59c381da138af6,189 520 691,9
dd5ae282a36ce4e6,70 603,2
dd5b0478b161d119,189 835 1085 1092,1
dd5b15ead54607af,51 477 639 671 950,9
dd5b45fce45a5297,147 813,8
dd5b850a6e2d8e62,415,7
dd5b8ac911a250a3,156 663,7
dd5b9ccbaeb3874f,13 405 896 1092,6
dd5c5cd813c0a47c,420 1059 369,1
dd5c7440ed96ed8c,13 615,4
dd5d05044e5c6637,194 404,9
dd5d0ef2e6dfdfa5,156 173 591 1092,3
dd5da0169c126073,121 464,7
dd5ecb5ea72903dc,161 634 784,3
dd5f3ccf5d93e128,79 576 1099,7
dd5f5ae8a0b2312c,127 597 671 1035,8
dd601d14486f2bf0,65 670 744,1
dd604ca194aefd30,147 420 878 886,5
dd610b1bdaa591eb,147 616 1044,0
dd619c5a01212e1,1092,0
dd6440ef75fbbbf5,121 631 962,5
dd647ab0316fd978,121 1035,2
dd647e857132c7f7,738,4
dd648031990bd2e0,70 551 616 747 813,2
dd64806d12e6e877,147 477 783 1058 1092,9
dd64a3f6f15779d8,248 1061,4
dd66d92cad7344b0,13 405 896 1092,4
dd6738b47f88fbd0,13 626 697,7
dd67b3052bc18890,194 576,0
dd67e59c070d611,236 477 872,4
dd68cc34a7ca1b19,121 415 524,7
dd68d6bb318f1a47,156 744 1084,7
dd6936ad061e246a,189 768,5
dd6ae046cf4b900,12 147 671 698 780 813 1092,0
dd6af876ebf49ae1,79 1059,5
dd6bafc447532b0c,501 519 813,9
dd6c3a429ed230bc,335 671 1065,2
dd6c7bef9a2cbc39,79 624 925,0
dd6d81da7c513b94,147 568 716,5
dd6dca95ca7c29a,13 404 698 896,6
dd6e60d127f22c1b,194 547 637 734 813 1092,4
dd6e76656dab76d7,619 677,3
dd6ef9d563d38e9b,189 583 663 905,3
dd6fc0300403ce69,51 569,8
dd704b0564384921,684,0
dd70e397506c4beb,335 430 734,5
dd71141d9d9a5d1,156 650 864 1059,5
dd71418a34a76633,13 671 780 1056,3
dd7158a33ed2867a,79 776 992 1046 1091,4
dd71671d4b2450e9,189 434 559 592 1092,4
dd716c17026fdf6b,194 404 568,1
dd7201d8b1e4643,147 283 671 780 1059,5
dd7282d79dae68bc,304 1092,2
dd72bcd9baa34046,189 983 1092,1
dd738b855f271964,194 1022 1098 1099,0
dd739dacd7ba88b7,13 420 448 739 813 896,8
dd74053d936749aa,13 418 813,7
dd74147148a92135,1061,6
dd74d2b328c4981e,335 529 872,0
dd7758e3dc9383d6,188 734 784 813 1099,5
dd77a7c5f1b1c2a7,651 1039 1089,8
dd77a8c7801440,147 1022,1
dd77ddfd2e853b60,111 538 616 674 1092,2
dd78b2bbee40fff1,107 189 584 883,7
dd7a4361059a5951,51 991,2
dd7a9767cfa3180b,147 813 989,8
dd7a9a8e4028be32,13 501 1092,3
dd7d2698009664ce,189 592 629 835,8
dd7edf536aca966f,13 675,9
dd7ef3de990fdfe8,1039 369,9
dd7ef57751bcdae,147 813 833 834,5
dd7f9c8e0370b74,13 405 896 1092,0
dd7fc8cc5db7a84b,813 896,3
dd8153519a5320ca,121 524 961,7
dd827300c5793c3e,194 671 1098,5
dd83f7bf72266188,275 582 1023,9
dd841a4fd16fe2ab,156 485 603,5
dd8462e1843b28a2,51 780 978,6
dd854eb19d9fac77,194 1039,3
dd859dde18c83a71,650,7
dd876ce0998d15bf,189 378 1059,3
dd8787f77b55d977,192 495,2
dd882f15bf2734dc,13 552,0
dd88460386d5e87f,79 483 830,4
dd8896e8094d193d,189 985 1092,8
dd89fe33af6cf035,188 639,2
dd8a6320ea2b7347,147 597 671,8
dd8be3246c0ebd89,194 487,7
dd8c6b5f5114d5a7,13 716,5
dd8c93e34b532a6c,1046,6
dd8d2db5d2762a18,153 304 642 1061,2
dd8dc1b6718655ee,477 369,1
dd8f1ba826db3f62,178 552 661,2
dd8f9843763aff45,79 480 483 738,0
dd913e002f8026b4,99 718 720 813,8
dd918653ad289f59,121 484 520,4
dd91b69b0a6ca6e7,147 418 541 542,5
dd922b69900bb1d4,188 1039,4
dd9274553e5b7482,29 383 813 1059 1092,2
dd932219d792ebb3,147 626,7
dd946b4153e3cc24,45 628 705 1092,9
dd950555ca61e1cf,79 890 1099,2
dd95d782edb0ba69,51 393 671 780 929 1030,9
dd964a46033435a6,420 586 369,4
dd967d0ea4872e22,304 784 1059,4
dd974353c4e61ae2,45 554 598 616 665 994,1
dd9767162c6ddf4d,1059 369,6
dd986ebf5bd2294f,147 424 835,6
dd98bd1248546127,51 212 770,4
dd9969579d943f9,813 961,7
dd9a7969b20245c0,13 830 1046,3
dd9ae0ce81e5d17c,549 736,6
dd9c21f2f2b515ac,121 1034,3
dd9c28929d3d0d63,156 409,0
dd9c5134eb5f92b9,320 582 1023,3
dd9c9376c449ecc2,194 553 704 733 1046,1
dd9cb91bbabf6469,79 489 671,7
dd9dc3e801441519,188 718 961,7
dd9ee186211d6fd9,477 903 1092,7
dd9f6bfa54a29982,189 834,1
dd9faafd6b261c5f,189 768,4
dda026e34e507852,259 420 565 975,6
dda24161da732d35,121 962,4
dda266e8f7deb610,335 813,5
dda2e9d8b9e09c4f,147 554 1054,2
dda34c4eff00c7f3,194 737 813 868 1046 1092,5
dda3ed5722fa5fbd,14 675,5
dda4d5031611f78c,147 872,4
dda5122ee4369de4,239 754 809,3
dda58abc5d054dee,189 477 579 813 896 1092,3
dda5f06fe13d3e6b,13 405 698 896,4
dda651d694350623,51 615,8
dda70ffe2321b5ca,189 410 543 753 813 1092,9
dda767d7ffaa5f85,517 671 705 780,2
dda76dd7211c8978,25 161 829 1092,2
dda902e61c842839,189 734 835 993,0
dda92f0f10019bd,188 647,4
dda93e4c7c2e8152,55 131 813 1092,6
dda947432de9816b,51 1092,6
dda951372499a59b,79 612,0
dda999c538b48d5d,121 433,5
ddaa0ba5c8315e,147 744 813 896,2
ddab1a1af82406bb,79 1023,2
ddab7931f3d24147,121 415 1026,2
ddac3fc250da7b2d,189 430 501 517 559 931,1
ddad2c744a6d163b,13 519,9
ddad3e4dd64d024c,58 414 488 733 784,4
ddad653af14746b2,70 541 690 813,3
ddad6e7901c26943,13 405 896 1092,2
ddaebe672d1efd47,582 1023 369,0
ddaf7e38b8602086,79 624 671 1062,0
ddb0000350b46e18,147 1059,8
ddb0bb1c56ae981d,147 477 554 744 813 896,6
ddb19a20d0ad7954,194 671 1059,0
ddb281a869d9adc9,194 685 1062,9
ddb3910b34c6b7e1,13 405 896 1092,3
ddb43a84fcf77d42,13 538 551 665 747 965,8
ddb511cde453ecd1,147 487 538 829 1046 1090,5
ddb62df7ce265b0c,189 680 1050,3
ddb6f70ec981f4ea,121 433 477 813,6
ddb76e0352162c14,13 872 896 1092,9
ddb77778921118c7,259 485 607 1007,3
ddb78b5dd5b8834d,194 506 780 998 1059,4
ddb85009ad06a633,147 1092,3
